Release Date,Book,Chapter Number,Chapter Name,Speaker,Dialogue,Addressee,Listener,About Character,Mentioned Character,Present
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,The master of coin finds the money. The king and the Hand spend it.,Eddard Stark,Renly Baratheon;Pycelle;Varys,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"I will not believe that Jon Arryn allowed Robert to beggar the realm,",Petyr Baelish,Renly Baratheon;Pycelle;Varys,Jon Arryn;Robert Baratheon,Jon Arryn;Robert Baratheon,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Pycelle,"Lord Arryn was a prudent man, but I fear that His Grace does not always listen to wise counsel.",Eddard Stark,Renly Baratheon;Petyr Baelish;Varys,Jon Arryn;Robert Baratheon,Jon Arryn,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Renly Baratheon,"My royal brother loves tournaments and feasts,",Eddard Stark,Petyr Baelish;Pycelle;Varys,Robert Baratheon,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Renly Baratheon,and he loathes what he calls 'counting coppers.',Eddard Stark,Petyr Baelish;Pycelle;Varys,Robert Baratheon,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"I will speak with His Grace,",Renly Baratheon,Petyr Baelish;Pycelle;Varys,Robert Baratheon,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,This tourney is an extravagance the realm cannot afford.,Renly Baratheon,Petyr Baelish;Pycelle;Varys,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Renly Baratheon,"Speak to him as you will,",Eddard Stark,Petyr Baelish;Pycelle;Varys,Robert Baratheon,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Renly Baratheon,we had still best make our plans.,Eddard Stark,Petyr Baelish;Pycelle;Varys,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Another day,",Renly Baratheon,Petyr Baelish;Pycelle;Varys,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Forgive me, my lords,",Pycelle;Varys;Petyr Baelish;Renly Baratheon,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,I am tired. Let us call a halt for today and resume when we are fresher.,Pycelle;Varys;Petyr Baelish;Renly Baratheon,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"You're going the wrong way, Stark. Come with me.",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"This is not the way to my chambers,",Petyr Baelish,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Did I say it was? I'm leading you to the dungeons to slit your throat and seal your corpse up behind a wall,",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"We have no time for this, Stark. Your wife awaits.",Eddard Stark,,Catelyn Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"What game are you playing, Littlefinger? Catelyn is at Winterfell, hundreds of leagues from here.",Petyr Baelish,,Catelyn Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,Oh?,Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Then it appears someone has managed an astonishing impersonation. For the last time, come. Or don't come, and I'll keep her for myself.",Eddard Stark,,Catelyn Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"We're outside the castle,",Petyr Baelish,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"You are a hard man to fool, Stark,",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Was it the sun that gave it away, or the sky? Follow me. There are niches cut in the rock. Try not to fall to your death, Catelyn would never understand.",Eddard Stark,,Catelyn Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"You are growing old and slow, Stark,",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"No matter, we ride the rest of the way.",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"A brothel,",Petyr Baelish,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,You've brought me all this way to take me to a brothel.,Petyr Baelish,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Your wife is inside,",Eddard Stark,,Catelyn Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Brandon was too kind to you,",Petyr Baelish,,Brandon Stark,Brandon Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Rodrik Cassel,"My lord, no,",Eddard Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Rodrik Cassel,He speaks the truth.,Eddard Stark,Petyr Baelish,Petyr Baelish,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"This is no business of yours,",Rodrik Cassel,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,Ser Rodrik?,Rodrik Cassel,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Rodrik Cassel,Your lady awaits you upstairs.,Eddard Stark,Petyr Baelish,Catelyn Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,Catelyn is truly here? This is not some strange jape of Littlefinger's?,Rodrik Cassel,Petyr Baelish,Catelyn Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Would that it were, Stark,",Eddard Stark,Rodrik Cassel,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Follow me, and try to look a shade more lecherous and a shade less like the King's Hand. It would not do to have you recognized. Perhaps you could fondle a breast or two, just in passing.",Eddard Stark,Rodrik Cassel,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"My lady,",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Oh, very good,",Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,You recognized her.,Eddard Stark,Catelyn Stark,Catelyn Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"I feared you'd never come, my lord,",Eddard Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,Petyr has been bringing me reports. He told me of your troubles with Arya and the young prince. How are my girls?,Eddard Stark,Petyr Baelish,Petyr Baelish;Arya Stark;Sansa Stark,Petyr Baelish;Arya Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Both in mourning, and full of anger,",Catelyn Stark,Petyr Baelish,Arya Stark;Sansa Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Cat, I do not understand. What are you doing in King's Landing? What's happened?",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,Is it Bran? Is he…,Catelyn Stark,Petyr Baelish,Bran Stark,Bran Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"It is Bran, but not as you think,",Eddard Stark,Petyr Baelish,Bran Stark,Bran Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Then how? Why are you here, my love? What is this place?",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Just what it appears,",Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,A brothel. Can you think of a less likely place to find a Catelyn Tully?,Eddard Stark,Catelyn Stark,Catelyn Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"As it chances, I own this particular establishment, so arrangements were easily made. I am most anxious to keep the Lannisters from learning that Cat is here in King's Landing.",Eddard Stark,Catelyn Stark,Catelyn Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,Why?,Petyr Baelish,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,You've been hurt.,Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Gods. Those are deep cuts… a gash from a sword or… how did this happen, my lady?",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,This blade was sent to open Bran's throat and spill his life's blood.,Eddard Stark,Petyr Baelish,Bran Stark,Bran Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,But… who… why would…,Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"Let me tell it all, my love. It will go faster that way. Listen.",Eddard Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"The Imp's dagger,",Catelyn Stark,Petyr Baelish,Tyrion Lannister,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,Why should Tyrion Lannister want Bran dead? The boy has never done him harm.,Catelyn Stark,Petyr Baelish,Tyrion Lannister;Bran Stark,Tyrion Lannister;Bran Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,Do you Starks have nought but snow between your ears?,Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,The Imp would never have acted alone.,Eddard Stark,Catelyn Stark,Tyrion Lannister,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"If the queen had a role in this or, gods forbid, the king himself… no, I will not believe that.",Petyr Baelish,Catelyn Stark,Cersei Lannister;Robert Baratheon,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Most likely the king did not know,",Eddard Stark,Catelyn Stark,Robert Baratheon,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,It would not be the first time. Our good Robert is practiced at closing his eyes to things he would rather not see.,Eddard Stark,Catelyn Stark,Robert Baratheon,Robert Baratheon,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"The accusation is treason either way. Accuse the king and you will dance with Ilyn Payne before the words are out of your mouth. The queen… if you can find proof, and if you can make Robert listen, then perhaps…",Eddard Stark,Catelyn Stark,Cersei Lannister;Robert Baratheon;Ilyn Payne,Robert Baratheon;Ilyn Payne,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"We have proof,",Petyr Baelish,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,We have the dagger.,Petyr Baelish,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,This?,Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"A sweet piece of steel, but it cuts two ways, my lord. The Imp will no doubt swear the blade was lost or stolen while he was at Winterfell, and with his hireling dead, who is there to give him the lie?",Eddard Stark,Catelyn Stark,Tyrion Lannister,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,My counsel is to drop that in the river and forget that it was ever forged.,Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Lord Baelish, I am a Stark of Winterfell. My son lies crippled, perhaps dying. He would be dead, and Catelyn with him, but for a wolf pup we found in the snow. If you truly believe I could forget that, you are as big a fool now as when you took up sword against my brother.",Petyr Baelish,Catelyn Stark,Bran Stark;Catelyn Stark;Brandon Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"A fool I may be, Stark… yet I'm still here, while your brother has been moldering in his frozen grave for some fourteen years now. If you are so eager to molder beside him, far be it from me to dissuade you, but I would rather not be included in the party, thank you very much.",Eddard Stark,Catelyn Stark,Brandon Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"You would be the last man I would willingly include in any party, Lord Baelish.",Petyr Baelish,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,You wound me deeply.,Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"For my part, I always found you Starks a tiresome lot, but Cat seems to have become attached to you, for reasons I cannot comprehend. I shall try to keep you alive for her sake. A fool's task, admittedly, but I could never refuse your wife anything.",Eddard Stark,Catelyn Stark,Catelyn Stark,Catelyn Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"I told Petyr our suspicions about Jon Arryn's death,",Eddard Stark,Petyr Baelish,Jon Arryn;Petyr Baelish,Jon Arryn;Petyr Baelish,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,He has promised to help you find the truth.,Eddard Stark,Petyr Baelish,Petyr Baelish,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Very well,",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,You spoke of Varys. Does the eunuch know all of it?,Catelyn Stark,Petyr Baelish,Varys,Varys,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"Not from my lips,",Eddard Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"You did not wed a fool, Eddard Stark. But Varys has ways of learning things that no man could know. He has some dark art, Ned, I swear it.",Eddard Stark,Petyr Baelish,Varys,Varys,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"He has spies, that is well known,",Catelyn Stark,Petyr Baelish,Varys,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"It is more than that,",Eddard Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"Ser Rodrik spoke to Ser Aron Santagar in all secrecy, yet somehow the Spider knew of their conversation. I fear that man.",Eddard Stark,Petyr Baelish,Rodrik Cassel;Aron Santagar;Varys,Rodrik Cassel;Aron Santagar,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Leave Lord Varys to me, sweet lady. If you will permit me a small obscenity—and where better for it—I hold the man's balls in the palm of my hand.",Catelyn Stark,Eddard Stark,Varys,Varys,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Or would, if he were a man, or had any balls. You see, if the pie is opened, the birds begin to sing, and Varys would not like that. Were I you, I would worry more about the Lannisters and less about the eunuch.",Catelyn Stark,Eddard Stark,Varys,Varys,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"My lady,",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"there is nothing more you can do here. I want you to return to Winterfell at once. If there was one assassin, there could be others. Whoever ordered Bran's death will learn soon enough that the boy still lives.",Catelyn Stark,Petyr Baelish,Bran Stark,Bran Stark,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,I had hoped to see the girls…,Eddard Stark,Petyr Baelish,Arya Stark;Sansa Stark,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"That would be most unwise,",Catelyn Stark,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"The Red Keep is full of curious eyes, and children talk.",Catelyn Stark,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"He speaks truly, my love,",Catelyn Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,Take Ser Rodrik and ride for Winterfell. I will watch over the girls. Go home to our sons and keep them safe.,Catelyn Stark,Petyr Baelish,Rodrik Cassel;Arya Stark;Sansa Stark;Bran Stark;Rickon Stark;Robb Stark,Rodrik Cassel,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"As you say, my lord.",Eddard Stark,Petyr Baelish,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,Would the lord and lady like the use of a bedchamber?,Eddard Stark;Catelyn Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"I should warn you, Stark, we usually charge for that sort of thing around here.",Eddard Stark;Catelyn Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"A moment alone, that's all I ask,",Petyr Baelish,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,Very well.,Catelyn Stark,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Don't be too long. It is past time the Hand and I returned to the castle, before our absence is noted.",Catelyn Stark,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"I will not forget the help you gave me, Petyr. When your men came for me, I did not know whether they were taking me to a friend or an enemy. I have found you more than a friend. I have found a brother I'd thought lost.",Petyr Baelish,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"I am desperately sentimental, sweet lady. Best not tell anyone. I have spent years convincing the court that I am wicked and cruel, and I should hate to see all that hard work go for naught.",Catelyn Stark,Eddard Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"You have my thanks as well, Lord Baelish.",Petyr Baelish,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Petyr Baelish,"Oh, now there's a treasure,",Eddard Stark,Catelyn Stark,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"Once you are home, send word to Helman Tallhart and Galbart Glover under my seal. They are to raise a hundred bowmen each and fortify Moat Cailin. Two hundred determined archers can hold the Neck against an army. Instruct Lord Manderly that he is to strengthen and repair all his defenses at White Harbor, and see that they are well manned. And from this day on, I want a careful watch kept over Theon Greyjoy. If there is war, we shall have sore need of his father's fleet.",Catelyn Stark,,Helman Tallhart;Galbart Glover;Wyman Manderly;Theon Greyjoy;Balon Greyjoy,Helman Tallhart;Galbart Glover;Wyman Manderly;Theon Greyjoy,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,War?,Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"It will not come to that,",Catelyn Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"The Lannisters are merciless in the face of weakness, as Aerys Targaryen learned to his sorrow, but they would not dare attack the north without all the power of the realm behind them, and that they shall not have. I must play out this fool's masquerade as if nothing is amiss. Remember why I came here, my love. If I find proof that the Lannisters murdered Jon Arryn…",Catelyn Stark,,Aerys II Targaryen;Jon Arryn,Aerys II Targaryen;Jon Arryn,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"If,",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Catelyn Stark,"what then, my love?",Eddard Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"All justice flows from the king,",Catelyn Stark,,,,TRUE
8/6/1996,A Game Of Thrones,20,Eddard IV,Eddard Stark,"When I know the truth, I must go to Robert.",Catelyn Stark,,Robert Baratheon,Robert Baratheon,TRUE
